Sentence_ID,Doc_ID,Country,Year,Document_Name,Sentence_Text
101,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum metrology therefore promises the development of measurement techniques that enable greater precision than undertaking the same measurements using traditional methods.
102,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"For example, electrical quantum metrology can develop conventional metrology into comprehensive quantum metrology."
103,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Among other things, programmable ‘quantum voltmeters’ are already available on the market."
104,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Enabling technologies The cross-sectional field of enabling technologies is particularly indispensable when it comes to further developing quantum technologies.
105,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"It is already demonstrating economic potential: the first markets for special lasers, control electronics and even cooling technology for quantum systems have already emerged."
106,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Highly specialised start-ups and small and medium-sized enterprises (SMEs) in particular can generate their first sales.
107,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The future challenge will be to develop innovative overall systems from this sum of individual components and to open up further possibilities of use.
108,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"As a cross-sectional task it is necessary from the outset to consider and develop an independent metrological characterisation and qualification of components11 in order to achieve a stable, trustworthy and reliable value chain in the emerging quantum technology industry."
109,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"This guarantees quality, comprehensible and firm performance parameters and the comparability of quantum technology components."
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,A young man adjusts a QANT device.
111,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"An international comparison of  the state of technologies Drawing comparisons on an international level, the USA currently leads the world, especially in terms of quantum computing."
112,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"For example, major corporations such as Google and IBM currently represent the state of the art in superconducting quantum computing."
113,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"The USA also has the highest number of start-ups in quantum technologies (92), the highest amount of venture capital introduced (USD 2.2 billion from 2001 to 2021) and the most academic research groups (64).12 National funding is distributed among a wide range of national agencies and organisations (including NIST, NASA, DARPA) with different thematic and strategic focuses."
114,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Total government funding in 2022 was approximately USD 0.9 billion.13 When drawing comparisons on an international scale, China has announced the highest level of government funding by far with a total of USD 15 billion."
115,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"Specific structures and strategies are less transparent, but important work has already been published at a scientific and technological level."
116,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"For example, an intercontinental key exchange was demonstrated in 2018 using quantum cryptographic methods and with the help of the Micius research satellite.14 With regard to quantum computing, there are also an increasing number of developments that indicate a high level of technology."
117,2,GER,2023,Quantum Technologies Conceptual Framework Programme,In the European Union substantial public funding for quantum technologies has now been announced (USD 7.2 billion within the EU compared to USD 1.9 billion in the USA).
118,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In Germany, EUR 2 billion of this is available for research and development in quantum technologies alone within the framework of the Federal Government’s Future Package."
119,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In contrast, however, there is considerably less venture capital available, especially compared to the USA (USD 0.3 billion compared to USD 2.2 billion)."
120,2,GER,2023,Quantum Technologies Conceptual Framework Programme,"In terms of scientific publications, the European Union is a leader, both when it comes to academic quality and academic breadth."
